"","observation_date","common_name","observation_count"
"14737",2022-11-10,"Ruby-crowned Kinglet",NA
"14738",2022-11-10,"Rusty Blackbird",10
"14739",2022-11-10,"Savannah Sparrow",10
"14740",2022-11-10,"Sharp-shinned Hawk",1
"14741",2022-11-10,"Song Sparrow",14
"14742",2022-11-10,"Swamp Sparrow",4
"14743",2022-11-10,"Tufted Titmouse",NA
"14744",2022-11-10,"Turkey Vulture",30
"14745",2022-11-10,"White-breasted Nuthatch",NA
"14746",2022-11-10,"White-crowned Sparrow",15
"14747",2022-11-10,"White-throated Sparrow",NA
"14748",2022-11-10,"Winter Wren",5
"14749",2022-11-10,"Yellow-bellied Sapsucker",NA
"14750",2022-11-10,"Yellow-rumped Warbler",NA
"14751",2022-11-11,"American Crow",NA
"14752",2022-11-11,"American Goldfinch",2
"14753",2022-11-11,"American Robin",47
"14754",2022-11-11,"Bald Eagle",2
"14755",2022-11-11,"Belted Kingfisher",2
"14756",2022-11-11,"Blue Jay",NA
"14757",2022-11-11,"Bonaparte's Gull",1
"14758",2022-11-11,"Brown Creeper",NA
"14759",2022-11-11,"Brown Thrasher",1
"14760",2022-11-11,"Brown-headed Cowbird",2
"14761",2022-11-11,"Canada Goose",110
"14762",2022-11-11,"Carolina Chickadee",NA
"14763",2022-11-11,"Carolina Wren",NA
"14764",2022-11-11,"Cedar Waxwing",NA
"14765",2022-11-11,"Common Grackle",50
"14766",2022-11-11,"Cooper's Hawk",NA
"14767",2022-11-11,"Dark-eyed Junco",1
"14768",2022-11-11,"Downy Woodpecker",6
"14769",2022-11-11,"Eastern Bluebird",5
"14770",2022-11-11,"Eastern Phoebe",NA
"14771",2022-11-11,"Eastern Towhee",NA
"14772",2022-11-11,"European Starling",13
"14773",2022-11-11,"Golden-crowned Kinglet",NA
"14774",2022-11-11,"Great Blue Heron",9
"14775",2022-11-11,"Great Egret",5
"14776",2022-11-11,"Hermit Thrush",NA
"14777",2022-11-11,"House Finch",27
"14778",2022-11-11,"Killdeer",2
"14779",2022-11-11,"Mallard",22
"14780",2022-11-11,"Mourning Dove",19
"14781",2022-11-11,"Northern Cardinal",NA
"14782",2022-11-11,"Northern Flicker",NA
"14783",2022-11-11,"Northern Mockingbird",5
"14784",2022-11-11,"Pied-billed Grebe",3
"14785",2022-11-11,"Pileated Woodpecker",1
"14786",2022-11-11,"Purple Finch",1
"14787",2022-11-11,"Red-bellied Woodpecker",NA
"14788",2022-11-11,"Red-shouldered Hawk",NA
"14789",2022-11-11,"Red-tailed Hawk",1
"14790",2022-11-11,"Red-winged Blackbird",5
"14791",2022-11-11,"Ring-necked Duck",10
"14792",2022-11-11,"Rock Pigeon",25
"14793",2022-11-11,"Ruby-crowned Kinglet",1
"14794",2022-11-11,"Song Sparrow",4
"14795",2022-11-11,"Tufted Titmouse",NA
"14796",2022-11-11,"White-breasted Nuthatch",NA
"14797",2022-11-11,"White-throated Sparrow",NA
"14798",2022-11-11,"Yellow-bellied Sapsucker",NA
"14799",2022-11-11,"Yellow-rumped Warbler",NA
"14800",2022-11-12,"American Coot",295
"14801",2022-11-12,"American Crow",NA
"14802",2022-11-12,"American Goldfinch",NA
"14803",2022-11-12,"American Robin",NA
"14804",2022-11-12,"Bald Eagle",4
"14805",2022-11-12,"Belted Kingfisher",4
"14806",2022-11-12,"Black Vulture",10
"14807",2022-11-12,"Blue Jay",NA
"14808",2022-11-12,"Blue-winged Teal",2
"14809",2022-11-12,"Brown Creeper",NA
"14810",2022-11-12,"Brown Thrasher",1
"14811",2022-11-12,"Brown-headed Cowbird",4
"14812",2022-11-12,"Brown-headed Nuthatch",3
"14813",2022-11-12,"Canada Goose",246
"14814",2022-11-12,"Carolina Chickadee",NA
"14815",2022-11-12,"Carolina Wren",NA
"14816",2022-11-12,"Cedar Waxwing",NA
"14817",2022-11-12,"Common Grackle",30
"14818",2022-11-12,"Cooper's Hawk",NA
"14819",2022-11-12,"Dark-eyed Junco",12
"14820",2022-11-12,"Double-crested Cormorant",8
"14821",2022-11-12,"Downy Woodpecker",20
"14822",2022-11-12,"Eastern Bluebird",42
"14823",2022-11-12,"Eastern Phoebe",NA
"14824",2022-11-12,"Eastern Towhee",NA
"14825",2022-11-12,"European Starling",13
"14826",2022-11-12,"Fish Crow",1
"14827",2022-11-12,"Forster's Tern",1
"14828",2022-11-12,"Gadwall",30
"14829",2022-11-12,"Golden-crowned Kinglet",NA
"14830",2022-11-12,"Great Blue Heron",13
"14831",2022-11-12,"Great Egret",2
"14832",2022-11-12,"Great Horned Owl",1
"14833",2022-11-12,"Hairy Woodpecker",NA
"14834",2022-11-12,"Hermit Thrush",NA
"14835",2022-11-12,"House Finch",60
"14836",2022-11-12,"House Sparrow",2
"14837",2022-11-12,"Killdeer",NA
"14838",2022-11-12,"Mallard",62
"14839",2022-11-12,"Mourning Dove",49
"14840",2022-11-12,"Northern Cardinal",NA
"14841",2022-11-12,"Northern Flicker",NA
"14842",2022-11-12,"Northern Mockingbird",18
"14843",2022-11-12,"Northern Shoveler",2
"14844",2022-11-12,"Palm Warbler",5
"14845",2022-11-12,"Pied-billed Grebe",4
"14846",2022-11-12,"Pileated Woodpecker",NA
"14847",2022-11-12,"Purple Finch",6
"14848",2022-11-12,"Red-bellied Woodpecker",NA
"14849",2022-11-12,"Red-breasted Nuthatch",NA
"14850",2022-11-12,"Red-headed Woodpecker",1
"14851",2022-11-12,"Red-shouldered Hawk",NA
"14852",2022-11-12,"Red-tailed Hawk",NA
"14853",2022-11-12,"Red-winged Blackbird",NA
"14854",2022-11-12,"Ring-billed Gull",3
"14855",2022-11-12,"Ring-necked Duck",40
"14856",2022-11-12,"Rock Pigeon",30
"14857",2022-11-12,"Ruby-crowned Kinglet",NA
"14858",2022-11-12,"Rusty Blackbird",NA
"14859",2022-11-12,"Song Sparrow",26
"14860",2022-11-12,"Swamp Sparrow",9
"14861",2022-11-12,"Tufted Titmouse",NA
"14862",2022-11-12,"Turkey Vulture",23
"14863",2022-11-12,"White-breasted Nuthatch",NA
"14864",2022-11-12,"White-throated Sparrow",NA
"14865",2022-11-12,"Winter Wren",NA
"14866",2022-11-12,"Wood Duck",6
"14867",2022-11-12,"Wood Thrush",1
"14868",2022-11-12,"Yellow-bellied Sapsucker",NA
"14869",2022-11-12,"Yellow-rumped Warbler",NA
"14870",2022-11-13,"American Black Duck",4
"14871",2022-11-13,"American Coot",224
"14872",2022-11-13,"American Crow",NA
"14873",2022-11-13,"American Goldfinch",NA
"14874",2022-11-13,"American Kestrel",1
"14875",2022-11-13,"American Robin",NA
"14876",2022-11-13,"Bald Eagle",8
"14877",2022-11-13,"Belted Kingfisher",6
"14878",2022-11-13,"Black Vulture",1
"14879",2022-11-13,"Blue Jay",NA
"14880",2022-11-13,"Blue-winged Teal",1
"14881",2022-11-13,"Bonaparte's Gull",15
"14882",2022-11-13,"Brown Creeper",1
"14883",2022-11-13,"Brown Thrasher",1
"14884",2022-11-13,"Brown-headed Cowbird",37
"14885",2022-11-13,"Brown-headed Nuthatch",1
"14886",2022-11-13,"Canada Goose",108
"14887",2022-11-13,"Carolina Chickadee",NA
"14888",2022-11-13,"Carolina Wren",NA
"14889",2022-11-13,"Cedar Waxwing",NA
"14890",2022-11-13,"Chipping Sparrow",8
"14891",2022-11-13,"Common Grackle",3
"14892",2022-11-13,"Cooper's Hawk",2
"14893",2022-11-13,"Dark-eyed Junco",23
"14894",2022-11-13,"Double-crested Cormorant",19
"14895",2022-11-13,"Downy Woodpecker",17
"14896",2022-11-13,"Eastern Bluebird",25
"14897",2022-11-13,"Eastern Phoebe",NA
"14898",2022-11-13,"Eastern Screech-Owl",1
"14899",2022-11-13,"Eastern Towhee",NA
"14900",2022-11-13,"European Starling",223
"14901",2022-11-13,"Field Sparrow",3
"14902",2022-11-13,"Fish Crow",7
"14903",2022-11-13,"Gadwall",111
"14904",2022-11-13,"Golden-crowned Kinglet",NA
"14905",2022-11-13,"Great Blue Heron",10
"14906",2022-11-13,"Great Egret",19
"14907",2022-11-13,"Great Horned Owl",1
"14908",2022-11-13,"Hairy Woodpecker",3
"14909",2022-11-13,"Hermit Thrush",NA
"14910",2022-11-13,"Hooded Merganser",8
"14911",2022-11-13,"House Finch",88
"14912",2022-11-13,"House Wren",1
"14913",2022-11-13,"Killdeer",4
"14914",2022-11-13,"Mallard",71
"14915",2022-11-13,"Marsh Wren",1
"14916",2022-11-13,"Mourning Dove",45
"14917",2022-11-13,"Northern Bobwhite",1
"14918",2022-11-13,"Northern Cardinal",NA
"14919",2022-11-13,"Northern Flicker",NA
"14920",2022-11-13,"Northern Mockingbird",28
"14921",2022-11-13,"Osprey",2
"14922",2022-11-13,"Palm Warbler",2
"14923",2022-11-13,"Pied-billed Grebe",15
"14924",2022-11-13,"Pileated Woodpecker",1
"14925",2022-11-13,"Pine Warbler",5
"14926",2022-11-13,"Purple Finch",NA
"14927",2022-11-13,"Red-bellied Woodpecker",NA
"14928",2022-11-13,"Red-headed Woodpecker",4
"14929",2022-11-13,"Red-shouldered Hawk",NA
"14930",2022-11-13,"Red-tailed Hawk",NA
"14931",2022-11-13,"Red-winged Blackbird",219
"14932",2022-11-13,"Ring-billed Gull",8
"14933",2022-11-13,"Ring-necked Duck",120
"14934",2022-11-13,"Rock Pigeon",87
"14935",2022-11-13,"Ruby-crowned Kinglet",NA
"14936",2022-11-13,"Rusty Blackbird",7
"14937",2022-11-13,"Song Sparrow",41
"14938",2022-11-13,"Swamp Sparrow",2
"14939",2022-11-13,"Tree Swallow",1
"14940",2022-11-13,"Tufted Titmouse",NA
"14941",2022-11-13,"Turkey Vulture",7
"14942",2022-11-13,"White-breasted Nuthatch",12
"14943",2022-11-13,"White-crowned Sparrow",NA
"14944",2022-11-13,"White-throated Sparrow",NA
"14945",2022-11-13,"Wild Turkey",3
"14946",2022-11-13,"Winter Wren",NA
"14947",2022-11-13,"Wood Duck",12
"14948",2022-11-13,"Yellow-bellied Sapsucker",NA
"14949",2022-11-13,"Yellow-rumped Warbler",14
"14950",2022-11-14,"American Crow",NA
"14951",2022-11-14,"American Goldfinch",NA
"14952",2022-11-14,"American Robin",NA
"14953",2022-11-14,"Belted Kingfisher",3
"14954",2022-11-14,"Black Vulture",7
"14955",2022-11-14,"Blue Jay",NA
"14956",2022-11-14,"Brown Creeper",NA
"14957",2022-11-14,"Brown Thrasher",1
"14958",2022-11-14,"Brown-headed Nuthatch",3
"14959",2022-11-14,"Canada Goose",103
"14960",2022-11-14,"Carolina Chickadee",NA
"14961",2022-11-14,"Carolina Wren",NA
"14962",2022-11-14,"Cedar Waxwing",NA
"14963",2022-11-14,"Common Grackle",NA
"14964",2022-11-14,"Cooper's Hawk",NA
"14965",2022-11-14,"Dark-eyed Junco",NA
"14966",2022-11-14,"Double-crested Cormorant",7
"14967",2022-11-14,"Downy Woodpecker",16
"14968",2022-11-14,"Eastern Bluebird",NA
"14969",2022-11-14,"Eastern Phoebe",NA
"14970",2022-11-14,"Eastern Towhee",NA
"14971",2022-11-14,"European Starling",33
"14972",2022-11-14,"Field Sparrow",2
"14973",2022-11-14,"Fish Crow",61
"14974",2022-11-14,"Fox Sparrow",1
"14975",2022-11-14,"Golden-crowned Kinglet",NA
"14976",2022-11-14,"Great Blue Heron",9
"14977",2022-11-14,"Great Egret",13
"14978",2022-11-14,"Hairy Woodpecker",NA
"14979",2022-11-14,"Hermit Thrush",NA
"14980",2022-11-14,"House Finch",41
"14981",2022-11-14,"House Sparrow",3
"14982",2022-11-14,"Killdeer",NA
"14983",2022-11-14,"Mallard",14
"14984",2022-11-14,"Mourning Dove",20
"14985",2022-11-14,"Northern Cardinal",NA
"14986",2022-11-14,"Northern Flicker",NA
"14987",2022-11-14,"Northern Mockingbird",NA
"14988",2022-11-14,"Palm Warbler",2
"14989",2022-11-14,"Pied-billed Grebe",6
"14990",2022-11-14,"Pileated Woodpecker",NA
"14991",2022-11-14,"Pine Warbler",1
"14992",2022-11-14,"Red-bellied Woodpecker",NA
"14993",2022-11-14,"Red-breasted Nuthatch",NA
"14994",2022-11-14,"Red-shouldered Hawk",NA
"14995",2022-11-14,"Red-tailed Hawk",NA
"14996",2022-11-14,"Red-winged Blackbird",NA
"14997",2022-11-14,"Ring-billed Gull",10
"14998",2022-11-14,"Ring-necked Duck",52
"14999",2022-11-14,"Rock Pigeon",44
"15000",2022-11-14,"Ruby-crowned Kinglet",4
"15001",2022-11-14,"Ruddy Duck",1
"15002",2022-11-14,"Song Sparrow",21
"15003",2022-11-14,"Tufted Titmouse",NA
"15004",2022-11-14,"Turkey Vulture",3
"15005",2022-11-14,"White-breasted Nuthatch",NA
"15006",2022-11-14,"White-throated Sparrow",NA
"15007",2022-11-14,"Winter Wren",NA
"15008",2022-11-14,"Yellow-bellied Sapsucker",NA
"15009",2022-11-14,"Yellow-rumped Warbler",NA
"15010",2022-11-15,"American Crow",23
"15011",2022-11-15,"American Goldfinch",9
"15012",2022-11-15,"American Robin",327
"15013",2022-11-15,"Bald Eagle",1
"15014",2022-11-15,"Blue Jay",NA
"15015",2022-11-15,"Brown Thrasher",1
"15016",2022-11-15,"Carolina Chickadee",NA
"15017",2022-11-15,"Carolina Wren",NA
"15018",2022-11-15,"Cedar Waxwing",NA
"15019",2022-11-15,"Chipping Sparrow",3
"15020",2022-11-15,"Cooper's Hawk",1
"15021",2022-11-15,"Dark-eyed Junco",12
"15022",2022-11-15,"Downy Woodpecker",9
"15023",2022-11-15,"Eastern Bluebird",1
"15024",2022-11-15,"Eastern Phoebe",NA
"15025",2022-11-15,"Eastern Towhee",NA
"15026",2022-11-15,"European Starling",81
"15027",2022-11-15,"Field Sparrow",2
"15028",2022-11-15,"Golden-crowned Kinglet",NA
"15029",2022-11-15,"Great Blue Heron",1
"15030",2022-11-15,"Hermit Thrush",NA
"15031",2022-11-15,"House Finch",28
"15032",2022-11-15,"Mallard",9
"15033",2022-11-15,"Mourning Dove",34
"15034",2022-11-15,"Northern Cardinal",NA
"15035",2022-11-15,"Northern Flicker",2
"15036",2022-11-15,"Northern Mockingbird",8
"15037",2022-11-15,"Pine Siskin",1
"15038",2022-11-15,"Purple Finch",4
"15039",2022-11-15,"Red-bellied Woodpecker",NA
"15040",2022-11-15,"Red-winged Blackbird",NA
"15041",2022-11-15,"Rock Pigeon",55
"15042",2022-11-15,"Ruby-crowned Kinglet",1
"15043",2022-11-15,"Song Sparrow",5
"15044",2022-11-15,"Tufted Titmouse",NA
"15045",2022-11-15,"White-breasted Nuthatch",NA
"15046",2022-11-15,"White-crowned Sparrow",1
"15047",2022-11-15,"White-throated Sparrow",NA
"15048",2022-11-15,"Yellow-bellied Sapsucker",NA
"15049",2022-11-16,"American Coot",13
"15050",2022-11-16,"American Crow",NA
"15051",2022-11-16,"American Goldfinch",NA
"15052",2022-11-16,"American Robin",148
"15053",2022-11-16,"Bald Eagle",1
"15054",2022-11-16,"Belted Kingfisher",2
"15055",2022-11-16,"Blue Jay",NA
"15056",2022-11-16,"Bonaparte's Gull",50
"15057",2022-11-16,"Brown Creeper",NA
"15058",2022-11-16,"Brown Thrasher",1
"15059",2022-11-16,"Canada Goose",NA
"15060",2022-11-16,"Carolina Chickadee",NA
"15061",2022-11-16,"Carolina Wren",NA
"15062",2022-11-16,"Cedar Waxwing",NA
"15063",2022-11-16,"Chipping Sparrow",1
"15064",2022-11-16,"Common Grackle",NA
"15065",2022-11-16,"Dark-eyed Junco",NA
"15066",2022-11-16,"Downy Woodpecker",14
"15067",2022-11-16,"Eastern Bluebird",NA
"15068",2022-11-16,"Eastern Phoebe",NA
"15069",2022-11-16,"Eastern Towhee",13
"15070",2022-11-16,"European Starling",9
"15071",2022-11-16,"Field Sparrow",4
"15072",2022-11-16,"Fish Crow",1
"15073",2022-11-16,"Gadwall",108
"15074",2022-11-16,"Golden-crowned Kinglet",NA
"15075",2022-11-16,"Gray Catbird",1
"15076",2022-11-16,"Great Blue Heron",9
"15077",2022-11-16,"Great Egret",7
"15078",2022-11-16,"Green-winged Teal",3
"15079",2022-11-16,"Hairy Woodpecker",NA
"15080",2022-11-16,"Hermit Thrush",NA
"15081",2022-11-16,"House Finch",22
"15082",2022-11-16,"House Sparrow",4
"15083",2022-11-16,"Killdeer",1
"15084",2022-11-16,"Mallard",23
"15085",2022-11-16,"Mourning Dove",35
"15086",2022-11-16,"Muscovy Duck",10
"15087",2022-11-16,"Northern Cardinal",NA
"15088",2022-11-16,"Northern Flicker",NA
"15089",2022-11-16,"Northern Mockingbird",14
"15090",2022-11-16,"Osprey",1
"15091",2022-11-16,"Palm Warbler",3
"15092",2022-11-16,"Pied-billed Grebe",12
"15093",2022-11-16,"Pileated Woodpecker",NA
"15094",2022-11-16,"Purple Finch",1
"15095",2022-11-16,"Red-bellied Woodpecker",NA
"15096",2022-11-16,"Red-headed Woodpecker",1
"15097",2022-11-16,"Red-shouldered Hawk",NA
"15098",2022-11-16,"Red-tailed Hawk",3
"15099",2022-11-16,"Red-winged Blackbird",9
"15100",2022-11-16,"Ring-billed Gull",26
"15101",2022-11-16,"Ring-necked Duck",31
"15102",2022-11-16,"Rock Pigeon",71
"15103",2022-11-16,"Ruby-crowned Kinglet",4
"15104",2022-11-16,"Rusty Blackbird",NA
"15105",2022-11-16,"Song Sparrow",23
"15106",2022-11-16,"Swamp Sparrow",11
"15107",2022-11-16,"Tufted Titmouse",NA
"15108",2022-11-16,"Turkey Vulture",4
"15109",2022-11-16,"White-breasted Nuthatch",NA
"15110",2022-11-16,"White-crowned Sparrow",NA
"15111",2022-11-16,"White-throated Sparrow",NA
"15112",2022-11-16,"Winter Wren",NA
"15113",2022-11-16,"Yellow-bellied Sapsucker",NA
"15114",2022-11-16,"Yellow-rumped Warbler",10
"15115",2022-11-17,"American Coot",30
"15116",2022-11-17,"American Crow",NA
"15117",2022-11-17,"American Goldfinch",NA
"15118",2022-11-17,"American Robin",NA
"15119",2022-11-17,"Bald Eagle",1
"15120",2022-11-17,"Belted Kingfisher",4
"15121",2022-11-17,"Black Vulture",3
"15122",2022-11-17,"Blue Jay",NA
"15123",2022-11-17,"Brown Thrasher",1
"15124",2022-11-17,"Brown-headed Cowbird",10
"15125",2022-11-17,"Canada Goose",23
"15126",2022-11-17,"Carolina Chickadee",NA
"15127",2022-11-17,"Carolina Wren",NA
"15128",2022-11-17,"Cedar Waxwing",NA
"15129",2022-11-17,"Chipping Sparrow",12
"15130",2022-11-17,"Common Grackle",NA
"15131",2022-11-17,"Dark-eyed Junco",NA
"15132",2022-11-17,"Downy Woodpecker",16
"15133",2022-11-17,"Eastern Bluebird",NA
"15134",2022-11-17,"Eastern Phoebe",NA
"15135",2022-11-17,"Eastern Towhee",10
"15136",2022-11-17,"European Starling",306
"15137",2022-11-17,"Fish Crow",1
"15138",2022-11-17,"Gadwall",47
"15139",2022-11-17,"Golden-crowned Kinglet",NA
"15140",2022-11-17,"Great Blue Heron",5
"15141",2022-11-17,"Great Egret",8
"15142",2022-11-17,"Great Horned Owl",1
"15143",2022-11-17,"Green-winged Teal",2
"15144",2022-11-17,"Hairy Woodpecker",3
"15145",2022-11-17,"Hermit Thrush",NA
"15146",2022-11-17,"Hooded Merganser",2
"15147",2022-11-17,"House Finch",46
"15148",2022-11-17,"House Sparrow",11
"15149",2022-11-17,"House Wren",2
"15150",2022-11-17,"Killdeer",34
"15151",2022-11-17,"Mallard",44
"15152",2022-11-17,"Mourning Dove",97
"15153",2022-11-17,"Muscovy Duck",2
"15154",2022-11-17,"Mute Swan",1
"15155",2022-11-17,"Northern Cardinal",NA
"15156",2022-11-17,"Northern Flicker",NA
"15157",2022-11-17,"Northern Mockingbird",14
"15158",2022-11-17,"Palm Warbler",1
"15159",2022-11-17,"Pied-billed Grebe",4
"15160",2022-11-17,"Pileated Woodpecker",NA
"15161",2022-11-17,"Pine Warbler",2
"15162",2022-11-17,"Purple Finch",2
"15163",2022-11-17,"Red-bellied Woodpecker",NA
"15164",2022-11-17,"Red-headed Woodpecker",1
"15165",2022-11-17,"Red-shouldered Hawk",NA
"15166",2022-11-17,"Red-tailed Hawk",3
"15167",2022-11-17,"Red-winged Blackbird",NA
"15168",2022-11-17,"Ring-billed Gull",1
"15169",2022-11-17,"Ring-necked Duck",16
"15170",2022-11-17,"Rock Pigeon",79
"15171",2022-11-17,"Ruby-crowned Kinglet",NA
"15172",2022-11-17,"Rusty Blackbird",6
"15173",2022-11-17,"Song Sparrow",16
"15174",2022-11-17,"Swamp Sparrow",1
"15175",2022-11-17,"Tufted Titmouse",NA
"15176",2022-11-17,"Turkey Vulture",3
"15177",2022-11-17,"White-breasted Nuthatch",NA
"15178",2022-11-17,"White-crowned Sparrow",NA
"15179",2022-11-17,"White-throated Sparrow",NA
"15180",2022-11-17,"Winter Wren",NA
"15181",2022-11-17,"Wood Duck",NA
"15182",2022-11-17,"Yellow-bellied Sapsucker",NA
"15183",2022-11-17,"Yellow-rumped Warbler",NA
"15184",2022-11-18,"American Coot",202
"15185",2022-11-18,"American Crow",NA
"15186",2022-11-18,"American Robin",115
"15187",2022-11-18,"American Wigeon",8
"15188",2022-11-18,"Bald Eagle",1
"15189",2022-11-18,"Belted Kingfisher",NA
"15190",2022-11-18,"Blue Jay",NA
"15191",2022-11-18,"Bonaparte's Gull",51
"15192",2022-11-18,"Brown Creeper",NA
"15193",2022-11-18,"Brown Thrasher",1
"15194",2022-11-18,"Brown-headed Cowbird",3
"15195",2022-11-18,"Brown-headed Nuthatch",1
"15196",2022-11-18,"Bufflehead",10
"15197",2022-11-18,"Canada Goose",NA
"15198",2022-11-18,"Canvasback",7
"15199",2022-11-18,"Carolina Chickadee",NA
"15200",2022-11-18,"Carolina Wren",NA
"15201",2022-11-18,"Cedar Waxwing",NA
"15202",2022-11-18,"Chipping Sparrow",4
"15203",2022-11-18,"Cooper's Hawk",1
"15204",2022-11-18,"Dark-eyed Junco",4
"15205",2022-11-18,"Downy Woodpecker",7
"15206",2022-11-18,"Eastern Bluebird",NA
"15207",2022-11-18,"Eastern Phoebe",NA
"15208",2022-11-18,"Eastern Towhee",3
"15209",2022-11-18,"European Starling",480
"15210",2022-11-18,"Field Sparrow",3
"15211",2022-11-18,"Fish Crow",NA
"15212",2022-11-18,"Golden-crowned Kinglet",NA
"15213",2022-11-18,"Great Blue Heron",19
"15214",2022-11-18,"Great Egret",14
"15215",2022-11-18,"Great Horned Owl",1
"15216",2022-11-18,"Hairy Woodpecker",3
"15217",2022-11-18,"Hermit Thrush",NA
"15218",2022-11-18,"Hooded Merganser",2
"15219",2022-11-18,"House Finch",15
"15220",2022-11-18,"House Sparrow",3
"15221",2022-11-18,"Killdeer",26
"15222",2022-11-18,"Mallard",57
"15223",2022-11-18,"Merlin",5
"15224",2022-11-18,"Mourning Dove",93
"15225",2022-11-18,"Muscovy Duck",2
"15226",2022-11-18,"Northern Cardinal",NA
"15227",2022-11-18,"Northern Flicker",NA
"15228",2022-11-18,"Northern Mockingbird",17
"15229",2022-11-18,"Osprey",2
"15230",2022-11-18,"Pied-billed Grebe",18
"15231",2022-11-18,"Pileated Woodpecker",NA
"15232",2022-11-18,"Red-bellied Woodpecker",NA
"15233",2022-11-18,"Red-breasted Nuthatch",NA
"15234",2022-11-18,"Red-headed Woodpecker",3
"15235",2022-11-18,"Red-shouldered Hawk",NA
"15236",2022-11-18,"Red-tailed Hawk",NA
"15237",2022-11-18,"Red-winged Blackbird",30
"15238",2022-11-18,"Ring-billed Gull",36
"15239",2022-11-18,"Ring-necked Duck",55
"15240",2022-11-18,"Rock Pigeon",37
"15241",2022-11-18,"Ruby-crowned Kinglet",NA
"15242",2022-11-18,"Rusty Blackbird",12
"15243",2022-11-18,"Savannah Sparrow",1
"15244",2022-11-18,"Song Sparrow",9
"15245",2022-11-18,"Swamp Sparrow",3
"15246",2022-11-18,"Tufted Titmouse",NA
"15247",2022-11-18,"Turkey Vulture",6
"15248",2022-11-18,"White-breasted Nuthatch",NA
"15249",2022-11-18,"White-crowned Sparrow",NA
"15250",2022-11-18,"White-throated Sparrow",NA
"15251",2022-11-18,"Winter Wren",NA
"15252",2022-11-18,"Yellow-bellied Sapsucker",NA
"15253",2022-11-18,"Yellow-rumped Warbler",20
"15254",2022-11-19,"American Coot",2
"15255",2022-11-19,"American Crow",NA
"15256",2022-11-19,"American Goldfinch",NA
"15257",2022-11-19,"American Pipit",3
"15258",2022-11-19,"American Robin",NA
"15259",2022-11-19,"American Woodcock",1
"15260",2022-11-19,"Bald Eagle",1
"15261",2022-11-19,"Belted Kingfisher",NA
"15262",2022-11-19,"Black Vulture",5
"15263",2022-11-19,"Blue Jay",NA
"15264",2022-11-19,"Bonaparte's Gull",15
"15265",2022-11-19,"Brown Creeper",NA
"15266",2022-11-19,"Bufflehead",29
"15267",2022-11-19,"Canada Goose",NA
"15268",2022-11-19,"Canvasback",2
"15269",2022-11-19,"Carolina Chickadee",NA
"15270",2022-11-19,"Carolina Wren",NA
"15271",2022-11-19,"Cedar Waxwing",NA
